Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
9233,0.589472074,1.995241736,2.488805746,-1.417587657,-0.429762145,-0.647044588,-0.302550511,0.096491613,2.046871719,-1.27040914,-0.939789233,-1.597092021,0.544083125,-0.263788021,0.357141986,0.34816546,0.760546662,0.140853375,-0.08291923,0.142510328,-0.035293466,-2.161852396,0.047201146,-0.979781353,0.767747706,0.335325049,-0.068107724,0.254586073,69.7,0
9273,-1.174309105,-0.072513224,0.9171675,-1.252353168,1.017494229,0.900302359,-0.742904051,-1.911179262,1.764048046,0.146462855,0.915282075,-2.027286085,0.508219028,0.541787938,0.130606084,0.322479139,-0.05939213,0.366488536,-1.117955973,-0.093662421,0.018233273,-0.081757701,0.033965781,0.038911927,-0.438770517,-0.423263757,0.543830584,0.163886339,45.29,0
9281,1.031689525,-0.158830615,-0.875675876,-2.291882629,1.527527703,-0.623451683,-0.346302483,0.626498061,-0.150402423,0.116208024,0.420259261,0.811732232,2.037343802,-0.180690348,-0.966977458,0.811763263,-0.067113484,0.736241411,-0.043660265,0.030298171,-0.032791593,0.29399246,-0.019750265,0.963592696,-0.689746745,0.389895493,-0.010049567,0.015957676,37.73,0
9294,-1.219219656,1.485739575,1.596309183,0.276755849,-0.692864569,-1.056336892,-0.034819101,0.299093456,0.825160054,-0.022999915,0.862930943,-2.010860867,0.927719509,0.315514735,-1.134275909,0.157951485,0.038493267,0.332436535,1.269833834,0.137764739,0.000161701,0.035480357,0.002320246,0.130580902,0.099363155,-0.255619818,0.276637388,-0.143221456,98.61,0
9316,0.915739269,0.510054091,-0.405339774,-0.257097323,-0.655315382,-1.611451725,-0.961648318,0.955082517,0.951818715,0.019484304,0.706492271,1.128414625,0.991414599,1.865147669,0.19571602,0.4326758,-0.290722041,-0.005868775,-0.31970844,0.142416475,0.346186868,-0.217420843,-0.200414363,0.358248477,-0.100647383,0.499063767,0.025861382,0.04392008,15.95,0
9321,0.871176132,-0.174066617,1.541429646,0.284298487,-0.427153858,-1.296036066,-1.051774244,0.151249452,0.707352945,0.275277986,0.59178938,1.791050418,2.584929186,1.038483308,-0.00053458,0.696418167,-0.360371181,-0.130521939,1.537074463,-0.474563278,0.254831881,-0.490674253,-0.279677071,0.298180146,0.209426083,1.124912094,0.045281203,0.209057936,1,0
9389,-2.144810455,2.026370243,1.497805023,0.01522199,-0.329472305,-0.979011436,-0.739134223,1.020543388,2.30724545,-0.910152179,0.006350895,-1.489280819,2.580056314,-0.290169539,-0.55303403,-1.182397978,0.324227232,-0.489044503,-0.637467674,0.647658639,-0.038068275,-0.586083209,-0.20100466,-0.360978692,-0.531920412,-0.220945145,-0.012491801,0.203363707,7.6,0
9418,0.506346097,0.346766526,2.350457754,-2.515518745,-0.45561655,3.317286595,-0.233187344,-0.128143317,-0.388511496,-1.372179326,0.467706728,-1.404987478,2.037371426,0.143332062,0.966141937,0.735729276,0.046767403,0.469397542,0.952695906,0.317546486,1.678027137,0.001505214,-0.279971537,-0.818228766,-0.402392472,1.069156783,-0.0275938,-0.220999199,633.49,0
9503,-3.428394774,-0.467381585,2.051424811,1.492751338,-0.564367948,-0.879264007,-0.620179032,0.225378572,1.86991202,0.328243136,1.563509342,-0.835373903,3.089944982,0.226290793,0.270327342,1.314869192,0.761643205,0.842554095,0.534890696,0.136175287,0.042674019,-0.691153635,-0.270440579,-0.701647428,-0.023417174,1.037624367,-0.019623098,0.014806207,50,0
9882,-1.298372089,-0.700974444,1.456987684,-0.01345475,0.26655501,-0.944354674,-0.750850044,-0.0560585,-0.976030047,-0.885906804,1.739269647,-2.762135515,1.812559753,-0.172879397,-0.636189264,-0.599435921,0.974333942,-0.824336247,-1.161668557,-0.281736004,-0.067759271,-0.436434199,-0.133521545,-0.379565774,-0.717585401,0.064493946,-0.335705437,0.028031228,14.37,0
9914,0.356742795,1.693246778,1.109622438,-0.714251166,-0.555864613,-0.187243274,0.337445355,0.074989154,1.331432864,-0.927071315,2.086411068,-2.74864045,2.895174206,0.391103716,0.286501741,-0.020829323,0.583536255,0.054178458,0.313024129,0.149682971,-0.131876304,0.181417573,-0.369272092,-1.138992795,0.383226142,-0.462618795,0.309403247,-0.042082487,15,0
10088,0.892839921,-0.267647005,1.355519803,0.377586558,0.332534293,-1.650541098,-1.041241659,0.15902698,-1.111548927,-1.146137702,0.713791949,-0.917146653,0.951090127,2.211450349,-2.073756368,0.46015433,0.865492604,0.439720857,0.257231459,-0.163892047,0.14517123,-0.268100601,-0.207737663,0.4063269,-0.307857257,1.197688738,0.044801702,0.039935179,15.95,0
10154,-0.764826306,-0.096830103,1.878353738,2.41410423,-1.017059408,-0.649155739,-0.715889932,-0.11515433,-0.640260477,0.293787633,1.015556356,-1.544411111,2.75207782,0.012437115,-1.640768615,0.179120312,0.817289702,-0.710170623,0.897712043,-0.310562066,0.125321753,-0.526609744,-0.206183856,-0.776604323,0.114348821,-0.176746339,0.038074307,-0.015149861,92.3,0
10158,0.277830565,0.92875039,0.787401812,-2.717573477,0.227930644,0.232960464,-0.22467598,0.014752335,0.251183478,0.246795887,-0.318086205,-2.557657672,0.236275632,1.602767181,0.13500069,-0.672022102,0.299511361,0.053893906,1.426450304,0.454782562,0.146683893,-1.687600664,-0.048241076,-0.656949174,-0.40316622,-0.488548972,-0.014260794,-0.235417277,85.61,0
10158,1.076282419,-2.756936368,0.580985141,-0.7456142,0.349573019,2.999602213,0.33043209,-0.106683809,0.448188812,-0.712533301,1.593011178,0.727086866,0.271412295,1.267176812,-1.235264,0.274361238,-0.713773814,0.94911331,-0.31191396,1.541607451,0.871000665,-1.237122807,-0.279537475,0.433628195,0.117723801,1.014320566,-0.009782222,0.196197928,81.55,0
10164,1.171558308,0.985502743,1.899436306,0.025708319,0.132319094,-0.007724472,-1.125123891,0.626391169,0.808395878,2.705085474,1.459569794,-1.624167894,0.186037527,0.019880635,-0.547069563,-0.118515744,-0.024643781,0.411384014,-0.7689959,0.13713628,-0.18283989,-0.892837033,-1.22839578,0.153687856,-0.021582731,-0.078622126,-0.308757788,0.117052809,16.61,0
10180,-2.108479954,0.634016548,2.796493262,1.898067294,0.02181,-1.586926723,-1.027025933,0.078989712,0.754599488,-1.162628356,1.706219524,-0.71975692,1.061911666,0.926937284,-0.234222638,-0.341016425,-0.43996361,-0.452350191,1.778132555,-0.041007481,0.343858417,-1.09326164,-0.368798077,0.400629555,0.287868639,0.457178104,0.057938805,0.027389512,9.99,0
10180,-1.151425545,-0.581702412,1.143351886,0.040425589,3.165902214,3.304235703,-1.317891032,1.266178271,1.616652885,0.024397035,1.479242186,0.684034303,0.308820808,-0.014936202,-0.554075589,-1.490311327,1.149991474,0.744773818,0.434598144,0.376359143,0.005586511,-0.431467077,-0.138005958,0.979984465,0.484043709,-0.070380157,0.255329962,0.256973899,14.98,0
10253,-2.167655356,0.000785415,2.128601292,0.628080843,1.04520322,3.378880118,-5.387239909,0.003844445,-0.952096718,-0.781586968,0.887660687,0.65022831,1.019932839,0.515298452,-0.594383814,-1.238302273,-0.230339605,-0.85616078,1.581829323,-0.365900133,0.038424351,0.527145943,-0.192058634,-0.855284439,-0.059732071,-0.489810749,-0.014269787,0.156887353,67.38,0
10319,-3.297390742,0.234236252,0.743245067,0.283664823,-0.486789705,-0.194133141,-1.101507819,0.191839775,0.212406688,-1.022673862,-0.886163882,1.50243161,2.433216029,0.709454632,0.656278854,0.564933171,0.846856799,0.214010326,-0.361356783,-0.498723198,0.107380865,-0.544207973,-0.458178562,0.079150982,-0.181598343,0.146390394,0.007450896,0.229849686,15.95,0
10374,-3.735877036,-0.907041347,1.243651698,0.37509101,-0.802953908,-1.129777361,-0.504343904,0.215559513,1.013961627,-1.415914323,-0.440080959,-1.517290663,2.485332517,0.2818413,-0.349334068,-0.471982898,-0.337403484,0.513288662,-0.572144493,-0.106280621,0.107744951,-0.139796209,-0.157650334,0.134097998,0.307043929,0.87265125,0.086834299,0.173348335,1,0
10405,-1.127785253,1.700999474,2.319707786,0.476304689,0.276914191,1.21082969,-0.199204032,0.442543899,-1.627516613,-0.424122953,-1.284493233,0.85741153,2.515416392,1.82668731,0.416555152,-0.150863581,0.790293089,0.036517198,1.073450122,-0.890356767,0.399918853,0.007962512,-0.092771002,-0.003627813,0.472766726,0.384502784,0.01488248,0.386472078,15.03,0
10420,1.050688756,-1.500635407,0.124788284,0.947344203,-1.22877077,3.311918018,0.210076109,-0.004232002,0.647879104,0.122561269,-0.997337208,0.782265723,-0.203254255,0.340944974,-1.946077031,-0.177663605,0.366697681,0.0584886,-0.46386368,-0.006816392,0.056203855,-0.685174285,0.00604886,0.010864944,0.187801432,0.118454346,-0.005720518,0.261475326,37.5,0
10421,-1.320303938,-0.120388253,0.664530608,2.376470503,1.885338342,1.386561695,-0.757562173,-2.047852562,0.281822197,-0.322357353,-0.047464908,-1.37510075,2.021327259,1.723991068,-0.277731103,-0.831456553,-0.007271112,0.702967831,1.456105558,0.082961129,-0.082959854,-0.192432874,-0.006845819,-0.28124015,0.091784099,1.039368847,0.04685861,-0.069477829,110.14,0
10475,0.861172382,0.984374892,0.978152981,-0.341373517,-0.733523679,-1.467787349,-0.982221218,0.166510239,-1.096054088,-0.564989241,-0.227016058,-1.4871324,1.196838266,2.911134573,0.802907588,0.904412213,-0.426227718,0.518682679,-0.186024245,-0.392040668,0.367753596,0.282426077,-0.168257467,0.977549468,0.140457036,1.067392071,0.07148238,0.174107833,1,0
10535,0.463080456,-0.60077598,0.461026485,1.000712366,1.021778786,-0.697486568,0.24004818,0.133854189,1.200625805,-0.905974204,-0.648028771,-2.441398822,-0.349545998,1.158716677,-0.286836605,0.662217133,0.410150378,-0.743559788,-0.13870989,-0.083653821,-0.018236222,-0.498039072,-0.513818455,0.377716136,0.155791315,0.810019191,-0.016649975,0.121049288,171.32,0
10744,-0.740560434,1.155037348,0.626652621,1.103776609,-0.700268198,-0.160101962,-0.789615729,0.846780961,1.246976693,-0.356240663,0.027634726,-0.762693027,0.546556489,1.632491237,-1.817629385,1.506938478,-0.005238942,0.746609885,-0.15276463,0.063333603,-0.084444461,-2.055277526,-0.103556941,0.564967266,-0.500326887,1.076435195,0.007632286,0.115613396,4.62,0
10746,-1.988500904,-0.03051487,-0.692324188,-0.040125489,1.090445135,1.285573084,-0.724551364,0.633796818,1.500691403,-0.999845856,2.28127928,-0.2327823,-0.810025017,-0.184466722,0.473047041,0.224386947,1.352177893,0.047712472,1.533626961,0.134840056,-0.046654957,-0.712737228,0.038016734,-0.883563639,-0.678502073,1.093670204,0.307890809,0.034045345,153.32,0
10791,0.908998994,0.590534043,0.938734389,-0.421310393,-0.211614812,-1.606870072,-1.034033316,0.235166357,0.668981678,-1.028793052,-0.815238287,-1.084781451,1.679276458,0.769924963,-1.460095294,1.093535134,-0.120141084,0.324567254,0.05281388,0.000738505,0.093634812,-0.234492538,-0.448815958,0.122182577,-0.064467112,0.547047254,0.396940091,0.201497594,15.95,0
10799,1.194967127,-0.373512111,2.938012107,-2.761161529,0.264738446,0.323610011,-0.298447442,0.21298333,0.17421405,-0.893370126,2.238019859,-2.205063222,1.943313087,0.005830863,1.060129292,1.178955902,0.789765264,-0.530424307,-0.927284995,0.100078411,-0.220506554,-0.486893437,-0.484606888,1.015286391,0.365969906,0.758032054,-0.19916865,0.0671604,1.5,0
10937,-1.20281317,0.912797891,2.296070022,-0.018013316,-0.611235259,0.133222915,-0.743490464,0.03571389,1.264099663,-0.861793803,1.130855082,-2.478056848,0.06612036,1.904492664,-0.082482449,0.137277801,0.791941413,0.920814063,-0.971655944,-0.309776231,0.155645386,-0.466944261,-0.408851915,0.439109927,0.159799474,-0.73058066,0.049617644,0.019347393,34.58,0
10940,1.101476207,1.869471857,1.048622424,0.38273022,0.792294146,-0.479718029,0.337153934,-2.231809372,1.451306314,-1.477855404,0.94903881,-2.662925167,2.739739769,-0.07276563,-1.0903249,0.300093247,-0.725901238,0.027085379,-0.869965605,0.377028993,-0.046526191,0.241708987,0.062099767,-0.033492273,0.379423375,1.074718606,0.240439413,0.007052178,74.43,0
10953,-1.281012602,-0.490207675,2.059147939,0.981551693,0.872098438,1.001040581,0.245135533,0.00199276,-2.093582636,-0.78580865,-0.608681908,-2.258612606,0.388979068,-0.036157498,1.048205154,0.51778267,-0.702634214,-1.542715649,0.894563273,-0.519831779,-0.130095411,-0.028206518,-0.302781199,-0.37323451,0.636931313,1.111210633,0.242719727,0.139454653,2.99,0
10968,-1.318293803,0.349013302,0.465286363,1.035863294,3.546304592,0.029500106,0.452492575,-0.135365361,2.271469538,0.179013021,0.831131384,-2.656141856,1.706036641,1.52785205,0.99447111,0.119119464,0.425255447,0.943280716,-1.108817261,-1.040771026,-0.182038174,-0.962679536,-0.365189042,0.130542441,0.331697969,0.101906396,-0.024232235,0.217218213,254.48,0
10993,1.129814319,-0.61770458,0.673838103,-0.477375531,0.298696763,-0.762488451,-0.699359084,-0.06914426,-0.655358472,-0.411088192,1.835782245,-2.063671728,2.849057816,0.495570034,-0.748986219,-0.736155628,-0.070890228,0.143854877,-0.239010043,-0.492734559,-0.030197392,-0.051183372,-0.059536099,-0.388628583,0.3195847,-0.261361084,-0.039416559,0.260234937,4.57,0
10995,-0.620269496,-1.436381794,0.027991808,-0.790163128,3.080404116,-0.637292844,0.190016012,0.843644778,-0.453987644,2.380783051,1.978369255,-2.939402972,0.96365748,1.264461711,0.208183911,0.151848167,-0.250584766,-0.103331356,0.043711638,-0.074325231,-0.033982534,-0.960077097,0.002379245,-0.529971259,0.382201284,1.205529612,0.013319706,-0.329886652,72.1,0
10996,-0.751099942,-0.459181503,1.256267754,-1.576627569,-1.655224025,-0.518905107,0.292236701,-0.058892717,-1.352595589,-0.012938371,1.312276816,-2.159227001,0.361398013,0.041098837,-1.942920486,-1.075031067,-0.261701292,-0.112770688,-0.633381765,-0.339923997,-0.006367949,0.134058026,-1.137816323,0.477339375,-0.482848842,-0.29087837,0.453159471,0.113477403,9.75,0
11025,0.806455529,-1.850150248,2.711644149,-1.525488495,-0.496690626,-1.512938446,-0.66126927,0.237828197,0.627333062,0.210186889,0.064839639,-1.325387531,1.589641837,0.945126618,0.596244885,0.203632391,-0.515609541,0.538936058,-0.035379743,0.031489505,0.151108409,-0.542435296,-0.501062641,0.417114092,0.177271575,1.188355806,0.031792861,0.032282846,1,0
11045,0.859933258,1.120622598,1.184610734,-0.452093769,-0.882816191,-1.517372736,-1.076023043,0.355394505,-1.168890161,-0.989431079,0.849888739,1.621893683,2.574846581,0.527910209,-1.77960357,0.568891224,-0.483772583,-0.399732884,-0.162595227,0.033322443,0.21620302,-0.206951671,-0.491368945,0.375483364,0.338172736,0.120904678,0.036894657,0.211908667,15.95,0
11045,0.902168454,0.113050538,0.855559393,0.151504642,-0.722695195,-1.504717124,-0.928644363,0.184908652,-0.830917058,-0.356425038,1.910058027,-1.299085846,0.911026069,0.764494579,-0.470249179,1.637961859,0.670822858,0.906721962,-0.131074402,-0.16681242,0.334913106,-0.524140754,-0.135640303,0.187106212,0.175736187,0.402860811,0.055958693,0.174023237,15.95,0
11047,0.982572675,-0.109498935,0.939404148,-0.193978397,-0.880420601,-1.392940719,-0.562526142,0.128101926,0.505968578,-0.045983763,0.726950916,-0.790322033,0.745194423,0.800953941,1.268483131,-0.41139789,-0.081259669,-0.478732369,0.46957449,0.092299087,0.116051492,-0.14349653,-0.062541575,0.060324174,0.291689691,1.069838142,0.046118923,0.179761193,29.5,0
11048,1.112475232,0.041919164,0.327496527,1.265090834,-1.565631767,1.134707427,-0.70472827,0.007770834,2.310242343,-1.044113362,1.396803743,-1.118180485,1.206544179,0.196803435,-1.932244123,-0.269734324,1.519242214,-0.638284623,0.792692951,1.081863343,-0.1053449,-1.015926812,-0.425768586,0.978828111,0.323279286,-0.52405832,0.361868813,0.020794645,88.83,0
11054,-1.511923431,0.281816415,0.951654344,0.446165492,-0.722805657,-0.627679129,-0.716511724,0.555930371,1.76949281,-0.360288964,-0.070498767,0.060466289,1.355320044,0.203429946,-1.442050231,1.606353736,-0.410431041,0.797659658,-0.808671027,-0.266802682,-0.149173151,-0.408529519,-0.282657287,0.344448594,0.470069548,1.02199151,-0.013016764,0.011654978,9.03,0
11058,1.077316145,-0.571304724,0.690016114,0.038711281,-0.864650011,2.63717122,-0.773835581,0.334215606,-1.700739797,-1.367946764,-0.465993867,-1.634311838,0.215438701,1.876017152,0.358181537,0.155952695,1.146443486,0.407137295,-0.158128586,-0.10185355,-0.062137749,-0.336741277,0.045951712,0.580033361,-0.443597587,1.025212327,0.289474391,-0.180877571,159.48,0
11064,-1.154915614,-0.918073245,1.169961184,-1.273065572,-0.689460945,-1.50648128,-0.629711259,1.091043384,-1.071716519,-0.23942852,-0.632001163,1.391295669,1.571406576,1.466313042,-0.384956053,0.658141667,0.036519434,-0.218252252,0.024582102,-0.161725707,0.203614013,0.097264473,-0.269038849,0.30941569,0.362278314,0.527723391,-0.00536617,0.224154828,15.81,0
11071,1.135260253,-0.677284977,1.872711409,-0.082814371,1.738482083,-0.371063724,-5.399489242,-0.046195493,0.920769159,0.365081355,1.035293669,-2.747033714,1.545291234,0.391864111,0.285575018,-0.922209592,0.328582768,-0.3181522,-0.545020526,-0.848657556,-0.082882732,-0.125110954,-0.333121202,-0.01576132,-0.485361035,0.83171276,0.255649028,-0.309244153,37.82,0
11119,-1.571712748,0.493278365,0.099304427,0.542936694,-0.792773983,1.149511751,0.386439443,0.001301134,2.709402594,0.484632114,0.719071125,0.824822004,1.507131567,1.579037928,0.271934271,1.454493818,-0.068042927,0.650348484,0.45778681,0.132514015,0.52745609,-0.916972704,-0.387480921,0.363559644,0.694167273,1.021432536,0.028026277,0.019060535,12.99,0
11131,-3.162587856,-0.471570237,0.051986162,-2.262944933,-1.794521856,-0.184991316,-0.645200655,-0.048656997,-0.538858049,1.026148227,0.769975942,-0.145405229,-0.187740243,0.474300591,1.002850609,0.455571628,-0.102624366,-0.7040747,-0.492466038,0.048894734,-0.103680329,-1.53949367,-0.049282106,0.057257371,0.09861586,-0.449386657,0.22070366,0.265158335,986.31,0
11174,0.451674054,1.33437257,2.258709619,1.084133251,4.126946808,3.223433531,0.468770364,-0.056455707,1.372449198,0.229834511,-0.500529605,-2.786321181,0.245282534,1.398819799,-1.700165843,0.256238762,-0.308654494,-1.146423359,-0.39063679,-0.221632976,0.033000074,0.243899029,-0.134498708,0.940101392,0.300680337,-0.217384234,-0.016152184,0.120608319,45,0
11285,-2.780602211,-0.08366884,1.310591597,-0.019208139,-0.606857862,-0.956566728,0.086305243,0.037190413,-1.302976599,-0.496650124,-0.893345309,-2.352313196,2.766248186,1.853176028,0.707087228,0.684908616,0.054009353,-0.711053697,1.091591311,0.163481883,0.087998082,-0.540668701,-0.217993018,0.973835218,-0.33620862,-0.48000372,-0.049197721,0.626688553,143.62,0
11296,-1.518764822,-0.095004477,0.406189127,-0.071059625,-0.36227902,2.501571981,-2.677275101,0.082591147,1.61310261,-0.409187967,1.430869144,-1.757338162,1.852533067,1.424252788,-1.161943802,0.03414325,-0.357378957,1.088122427,0.879986667,0.222916039,-0.072302671,-0.100761095,-0.088666592,0.152594754,-0.450884626,-0.011473127,0.007842372,0.010167291,137.94,0
11324,0.838269903,-0.805522484,0.282105956,-1.205676508,-0.838882926,-1.34604623,-1.000152328,0.319639194,1.099914849,0.085649241,0.956307157,-0.711906718,2.44684306,0.722190341,-0.308839055,0.768012616,-0.386681669,0.281019702,-0.15847507,-0.160422689,0.300316385,-0.601664065,-0.444559746,0.305241334,0.201145806,1.219727094,0.033637659,0.220075448,15.95,0
11346,1.069389961,0.638487246,1.286949134,0.311482514,-0.402038687,-0.926344584,-1.401251938,0.758288097,1.421452568,-1.230502608,0.334533893,-2.09234224,2.835191327,0.450124078,-1.321768643,0.814105828,1.669259022,0.741879589,-0.94540465,-0.227052323,0.357941803,-0.172914018,-0.231726837,0.477737433,-0.288177698,0.420463639,-0.025661202,-0.138246998,119,0
11369,-1.44953451,0.480742742,0.843183622,-2.164187006,-0.577329495,-0.654216941,0.229522266,0.074340509,1.181704244,0.108367793,0.01319424,0.886083651,2.139179383,1.769900134,-0.988618323,0.585296064,0.823000227,-0.716749294,1.450328377,0.245965509,0.07198699,-0.096734536,0.021041518,0.32931929,-0.253821302,0.999088061,0.249659334,-0.16843226,3.67,0
11408,0.810671495,-0.169614065,1.183434079,0.136773551,-0.608013563,-0.978619856,-1.065389246,1.059859395,-1.029601475,-1.039176828,-0.509647876,-1.564572959,1.248829296,2.379652944,-1.172136462,0.262008403,-0.336229941,0.680888414,0.319654827,0.027312528,0.422058466,-2.064863958,-0.393963924,0.346838723,0.137936962,-0.293209602,-0.000455352,0.339627555,1,0
11547,0.991580616,0.42861379,1.496917004,2.418766189,1.68689703,-1.172981191,-0.829789468,-0.103144448,1.316966851,-0.482190035,2.466841916,1.139849837,0.656313074,2.320846234,0.517806483,-0.045749403,-0.905411906,1.447970531,-0.692649827,-0.074106431,0.26610843,-0.062360738,-0.083898066,0.136821645,-0.172803516,-0.406836886,-0.038343319,0.017684269,2.54,0
11553,0.814759627,1.027502228,0.545914531,0.29791516,-0.308132702,-0.586313695,-1.034425451,0.344996209,-0.836172818,0.237384638,0.595970808,0.7047189,0.945126838,0.937594029,0.355690963,0.231780388,-0.472221852,0.644035891,1.143607918,-0.324760208,0.397644487,-0.64117074,-0.419499581,0.039477398,-0.221083749,0.491056287,-0.064413316,0.176886758,15.95,0
11684,-0.635838153,0.1634028,1.823671516,-1.460399711,0.80935575,0.355325818,-0.83515471,-0.173736531,-1.394439801,-1.232856747,2.142352061,-2.363569051,2.465352805,0.616264566,-1.659811543,-0.349434769,-0.591416587,0.004582254,1.003862679,-1.070662259,-0.241630855,0.291125607,0.464782752,-0.843355529,0.649106306,0.818703706,0.256383137,0.105587351,235.37,0
11726,0.565199982,1.602387645,2.01777067,0.584204143,-1.328367154,0.976627539,-1.365362891,0.209784201,-0.485154759,0.417536539,0.520892408,-2.453078475,0.153895198,-0.017878522,0.438254128,-4.71E-05,0.659698762,1.293510892,0.764781639,0.295853502,0.00528597,-0.750673383,0.066100632,0.932403712,0.458017855,-0.213753781,-0.350702976,0.022490842,28.07,0
11743,0.585432616,3.27908444,2.15305973,-2.331611807,-0.692832691,-1.505879635,0.359032348,0.423175907,1.28822782,-0.498748049,-0.566641641,0.851366598,2.848565549,1.77118117,0.345107557,-0.615689337,0.101208526,-0.564161074,0.885442213,0.46540725,-0.017186516,-0.225301907,0.294865585,0.396849085,-0.221872311,-0.267707486,0.009858953,-0.071484927,113.59,0
11783,-1.39290411,-0.625965894,0.850027084,-1.946350049,0.115773389,-0.511462949,0.185424834,-0.167470199,1.275792642,-1.539239048,-0.276767067,0.967015137,0.42861789,0.219993607,-2.17199258,-0.326251422,1.50246518,0.346442411,0.075336146,-0.184812294,-0.123570095,0.055863262,-1.67049444,0.068411165,0.334762232,-0.494081985,-0.043987756,0.074787737,7.09,0
11846,-2.95041512,-0.039088014,0.799257556,-0.217409719,-0.331290017,-1.513782878,-1.638621345,0.165244185,-0.961118195,-0.637238451,0.288483628,-1.220655762,3.517926633,0.614874575,-1.089578771,-0.646692983,-0.869180759,0.825415969,0.014783784,-0.067112839,-0.00935331,-0.766108058,-0.490057493,0.965086088,0.148865229,-0.257872733,0.022504967,0.175074078,1,0
11846,0.966970425,-0.247699206,1.642072687,-0.261164928,-0.360655153,-1.178480881,-1.043668263,0.347586653,-1.211416895,-0.362240781,1.349905476,1.355417857,0.366326737,0.53956916,-1.550016157,1.025299431,-0.422166108,0.648457746,-0.232915639,0.082219245,0.325108281,-0.383170767,-0.445837047,0.930103944,-0.244024683,1.117810388,0.012709228,0.021787521,317.2,0
11851,1.078715146,0.032312311,2.825171954,-2.995470943,-0.084127103,1.1431037,0.023011905,0.579061964,1.856709784,0.358477316,-0.3289824,1.008951631,0.81791419,0.772543457,0.305608424,1.202203165,-0.428718232,0.058825958,0.368597831,-0.100957431,-0.067512926,0.300750115,-0.019070014,0.075596679,0.01156807,-0.004084399,-0.007459878,0.011457619,70.65,0
11925,-2.373376364,-0.566725398,1.642578342,-0.566917054,-0.01265601,-0.79310805,-0.319203376,0.13950841,1.652078807,0.188121141,-0.817957511,-1.74148189,2.13031388,0.089141849,-0.412357169,-0.677069724,1.070391455,0.608088246,-0.096094579,-0.111645001,-0.147972773,0.007217509,-0.336092287,0.110931401,-0.256458752,-0.705064092,0.024300249,-0.206121154,148.99,0
11942,0.831606006,-0.085857583,0.751366486,-0.316249903,0.298766425,2.367711106,-1.026999983,0.039667875,-1.017584085,-0.036331899,-1.002018483,-1.599740466,1.142272008,1.168577061,-0.462078046,0.465547207,-0.313056475,-0.568773052,-0.822818256,0.006808416,0.338379823,-0.437195065,-0.235720902,0.527315814,0.150968275,0.092102534,0.05229432,0.162905177,15.95,0
11971,1.223277359,-0.624970284,2.589483505,0.254554535,-0.339755049,-0.997462457,0.30888657,0.715954159,0.695369024,1.231644771,1.005017019,-1.505969115,2.935670565,0.8527785,-0.473611835,-0.301993282,1.64564236,-0.198267783,1.445432409,0.091942066,-0.190077965,0.477225115,-0.105063094,0.128475239,0.37696519,-0.443002937,-0.053264235,-0.148048177,2.66,0
11996,1.064403507,0.948375152,0.47178416,0.395889667,-1.956494154,-1.723775819,-0.729170809,0.323304331,0.384191393,0.750917419,0.308488821,-2.147625931,1.214688485,1.729417659,-1.830825927,-1.180791698,0.676006836,-0.283706333,-1.337874524,0.518411327,-0.108486305,-0.378433652,-0.35472825,0.110294728,0.674060539,-0.46874009,0.252196142,-0.05605606,88.4,0
12005,-0.798663384,-3.097810646,1.981144988,1.216334983,-0.962524606,0.10060539,0.147485275,0.049264466,0.265717312,-0.454770895,0.058800574,-2.846445348,0.84798901,1.093654354,0.348240445,-0.671137099,0.355287622,-0.875050131,1.629354643,-0.159770735,-0.077390642,-0.682814156,0.040053931,0.213808845,0.044484224,0.097171188,0.011987162,0.16457104,174,0
12006,0.771286454,0.89029945,1.460587288,-1.440846807,-0.57998306,-1.969148528,-0.280960723,0.294802662,0.18752671,-0.884559633,-0.156753264,-0.811723276,1.238764861,0.656117939,-1.417899085,0.732835787,-0.091541094,-0.011580464,-0.094142214,-0.400128376,0.283891679,-0.319695988,-0.427768069,0.458658205,0.051417565,-0.094573526,0.023395291,0.24038899,15.95,0
12039,-3.521010869,1.659878982,0.42094806,0.790768935,1.851801535,-0.328872644,-0.65728154,-0.011747382,1.174753035,0.07145444,-0.646510623,1.020103206,1.35776091,1.600457392,-0.191658628,-0.431263717,1.690795614,-0.469200995,-0.080567386,-1.464412734,0.091668384,-0.001935918,-0.243261273,0.055143607,-0.759441667,-0.030055241,-0.440255199,0.262623089,60.96,0
12082,-0.06465024,-0.435077172,0.774288172,1.187087073,0.529572181,-0.800579254,0.156227146,0.370352017,0.248379598,0.356442598,2.137893757,-1.303093152,1.462090981,0.687800569,-1.950062932,0.754523516,-0.216657045,-0.54843947,1.463330228,-0.078833732,0.13522449,0.116095196,-0.296604799,0.969010336,0.170836727,0.421593092,-0.017862302,0.022460463,39.95,0
12085,-1.444437185,0.364187903,1.233834907,0.906853343,-0.424770645,3.214011024,-0.693180789,0.731974386,-0.653437905,-0.866395691,-0.853714856,-0.039541831,2.010442272,1.935608333,-1.799310439,-0.416836993,-0.194658397,0.417491549,0.118507853,0.145418368,-0.117498258,-0.000475723,-0.1099876,0.393384235,0.55174703,0.873127973,-0.007558873,0.017074688,36.03,0
